0120601	Being John Malkovich	1999	113	Comedy,Drama,Fantasy
0166924	Mulholland Dr.	2001	147	Drama,Mystery,Thriller
0119698	Princess Mononoke	1997	134	Adventure,Animation,Fantasy
0120755	Mission: Impossible II	2000	123	Action,Adventure,Thriller
1453405	Monsters University	2013	104	Adventure,Animation,Comedy
0091042	Ferris Bueller's Day Off	1986	103	Comedy
0887883	Burn After Reading	2008	96	Comedy,Crime,Drama
0368891	National Treasure	2004	131	Action,Adventure,Family
2788710	The Interview	2014	112	Comedy
0081398	Raging Bull	1980	129	Biography,Drama,Sport
0433035	Real Steel	2011	127	Action,Drama,Family
1707386	Les Misérables	2012	158	Drama,History,Musical
0970179	Hugo	2011	126	Adventure,Drama,Family
0209163	The Mummy Returns	2001	130	Action,Adventure,Fantasy
0167190	Hellboy	2004	122	Action,Fantasy,Horror
0477347	Night at the Museum	2006	108	Adventure,Comedy,Family
0077416	The Deer Hunter	1978	183	Drama,War
0389860	Click	2006	107	Comedy,Drama,Fantasy
0790724	Jack Reacher	2012	130	Action,Crime,Thriller
2109248	Transformers: Age of Extinction	2014	165	Action,Adventure,Sci-Fi
1403865	True Grit	2010	110	Adventure,Drama,Western
0047478	Seven Samurai	1954	207	Adventure,Drama
1125849	The Wrestler	2008	109	Drama,Sport
0119396	Jackie Brown	1997	154	Crime,Drama,Thriller
0399295	Lord of War	2005	122	Crime,Drama,Thriller
1764651	The Expendables 2	2012	103	Action,Adventure,Thriller
0944835	Salt	2010	100	Action,Mystery,Thriller
0386588	Hitch	2005	118	Comedy,Romance
0347149	Howl's Moving Castle	2004	119	Adventure,Animation,Family
0100802	Total Recall	1990	113	Action,Sci-Fi,Thriller
2322441	Fifty Shades of Grey	2015	125	Drama,Romance,Thriller
0453467	Deja Vu	2006	126	Action,Crime,Sci-Fi
0360486	Constantine	2005	121	Action,Fantasy,Horror
0129387	There's Something About Mary	1998	119	Comedy,Romance
0359950	The Secret Life of Walter Mitty	2013	114	Adventure,Comedy,Drama
5580390	The Shape of Water	2017	123	Adventure,Drama,Fantasy
0212720	A.I. Artificial Intelligence	2001	146	Adventure,Drama,Sci-Fi
0110148	Interview with the Vampire: The Vampire Chronicles	1994	123	Drama,Horror
0449467	Babel	2006	143	Drama
0087843	Once Upon a Time in America	1984	229	Crime,Drama
1397280	Taken 2	2012	92	Action,Crime,Thriller
0489099	Jumper	2008	88	Action,Adventure,Sci-Fi
1245526	RED	2010	111	Action,Comedy,Crime
0472043	Apocalypto	2006	139	Action,Adventure,Drama
0175880	Magnolia	1999	188	Drama
0120663	Eyes Wide Shut	1999	159	Drama,Mystery,Thriller
0379786	Serenity	2005	119	Action,Adventure,Sci-Fi
0381849	3:10 to Yuma	2007	122	Action,Crime,Drama
0293662	The Transporter	2002	92	Action,Crime,Thriller
1041829	The Proposal	2009	108	Comedy,Drama,Romance
0056592	To Kill a Mockingbird	1962	129	Crime,Drama
1037705	The Book of Eli	2010	118	Action,Adventure,Drama
0053125	North by Northwest	1959	136	Adventure,Mystery,Thriller
0163025	Jurassic Park III	2001	92	Action,Adventure,Sci-Fi
1194173	The Bourne Legacy	2012	135	Action,Adventure,Thriller
0064116	Once Upon a Time in the West	1968	165	Western
0814314	Seven Pounds	2008	123	Drama,Romance
1951261	The Hangover Part III	2013	100	Adventure,Comedy,Crime
1646971	How to Train Your Dragon 2	2014	102	Action,Adventure,Animation
0107688	The Nightmare Before Christmas	1993	76	Animation,Family,Fantasy
0147800	10 Things I Hate About You	1999	97	Comedy,Drama,Romance
0113497	Jumanji	1995	104	Adventure,Family,Fantasy
0878804	The Blind Side	2009	129	Biography,Drama,Sport
2004420	Neighbors	2014	97	Comedy
0071315	Chinatown	1974	130	Drama,Mystery,Thriller
0190590	O Brother, Where Art Thou?	2000	107	Adventure,Comedy,Crime
0348150	Superman Returns	2006	154	Action,Adventure
0031381	Gone with the Wind	1939	238	Drama,History,Romance
1253863	300: Rise of an Empire	2014	102	Action,Fantasy,War
1152836	Public Enemies	2009	140	Biography,Crime,Drama
0117571	Scream	1996	111	Horror,Mystery
0884328	The Mist	2007	126	Horror,Sci-Fi
0092099	Top Gun	1986	110	Action,Drama
1735898	Snow White and the Huntsman	2012	127	Action,Adventure,Drama
3682448	Bridge of Spies	2015	142	Drama,History,Thriller
0119177	Gattaca	1997	106	Drama,Sci-Fi,Thriller
0116367	From Dusk Till Dawn	1996	108	Action,Crime,Horror
0119528	Liar Liar	1997	86	Comedy,Fantasy
4425200	John Wick: Chapter 2	2017	122	Action,Crime,Thriller
0118880	Con Air	1997	115	Action,Crime,Thriller
0800320	Clash of the Titans	2010	106	Action,Adventure,Fantasy
0104431	Home Alone 2: Lost in New York	1992	120	Adventure,Comedy,Family
0100405	Pretty Woman	1990	119	Comedy,Romance
0119008	Donnie Brasco	1997	127	Biography,Crime,Drama
2194499	About Time	2013	123	Comedy,Drama,Fantasy
1179933	10 Cloverfield Lane	2016	103	Drama,Horror,Mystery
0473075	Prince of Persia: The Sands of Time	2010	116	Action,Adventure,Fantasy
1981677	Pitch Perfect	2012	112	Comedy,Music,Romance
0094226	The Untouchables	1987	119	Crime,Drama,Thriller
0119822	As Good as It Gets	1997	139	Comedy,Drama,Romance
0278504	Insomnia	2002	118	Drama,Mystery,Thriller
1677720	Ready Player One	2018	140	Action,Adventure,Sci-Fi
0109040	Ace Ventura: Pet Detective	1994	86	Comedy
0103644	Alien³	1992	114	Action,Horror,Sci-Fi
0203009	Moulin Rouge!	2001	127	Drama,Musical,Romance
1133985	Green Lantern	2011	114	Action,Adventure,Sci-Fi
0120201	Starship Troopers	1997	129	Action,Adventure,Sci-Fi
0808151	Angels & Demons	2009	138	Mystery,Thriller
0103776	Batman Returns	1992	126	Action,Crime,Fantasy
0413267	Shrek the Third	2007	93	Adventure,Animation,Comedy
1197624	Law Abiding Citizen	2009	109	Crime,Drama,Thriller
1591095	Insidious	2010	103	Horror,Mystery,Thriller
0320661	Kingdom of Heaven	2005	144	Action,Adventure,Drama
1645170	The Dictator	2012	83	Comedy
1478338	Bridesmaids	2011	125	Comedy,Romance
1790885	Zero Dark Thirty	2012	157	Drama,Thriller
1259571	The Twilight Saga: New Moon	2009	130	Adventure,Drama,Fantasy
0800039	Forgetting Sarah Marshall	2008	111	Comedy,Drama,Romance
0120623	A Bug's Life	1998	95	Adventure,Animation,Comedy
2380307	Coco	2017	105	Adventure,Animation,Comedy
0187078	Gone in Sixty Seconds	2000	118	Action,Crime,Thriller
1091191	Lone Survivor	2013	121	Action,Biography,Drama
0838283	Step Brothers	2008	98	Comedy
0265666	The Royal Tenenbaums	2001	110	Comedy,Drama
1951266	The Hunger Games: Mockingjay - Part 2	2015	137	Action,Adventure,Sci-Fi
0106977	The Fugitive	1993	130	Action,Crime,Drama
0112384	Apollo 13	1995	140	Adventure,Drama,History
6644200	A Quiet Place	2018	90	Drama,Horror,Mystery
1028528	Death Proof	2007	113	Action,Thriller
0332379	School of Rock	2003	108	Comedy,Music
0120669	Fear and Loathing in Las Vegas	1998	118	Adventure,Comedy,Drama
0450385	1408	2007	104	Drama,Horror
0463854	28 Weeks Later	2007	100	Drama,Horror,Sci-Fi
0125439	Notting Hill	1999	124	Comedy,Drama,Romance
0190332	Crouching Tiger, Hidden Dragon	2000	120	Action,Adventure,Fantasy
1013752	Fast & Furious	2009	107	Action,Crime,Thriller
0955308	Robin Hood	2010	140	Action,Adventure,Drama
0486655	Stardust	2007	127	Adventure,Family,Fantasy
0320691	Underworld	2003	121	Action,Fantasy,Thriller
0286716	Hulk	2003	138	Action,Sci-Fi
0401729	John Carter	2012	132	Action,Adventure,Sci-Fi
0056172	Lawrence of Arabia	1962	216	Adventure,Biography,Drama
0486576	Fantastic 4: Rise of the Silver Surfer	2007	92	Action,Adventure,Fantasy
0290002	Meet the Fockers	2004	115	Comedy,Romance
0411477	Hellboy II: The Golden Army	2008	120	Action,Adventure,Fantasy
3040964	The Jungle Book	2016	106	Adventure,Drama,Family
0061722	The Graduate	1967	106	Comedy,Drama,Romance
1638355	The Man from U.N.C.L.E.	2015	116	Action,Adventure,Comedy
1650554	Kick-Ass 2	2013	103	Action,Comedy,Crime
0187393	The Patriot	2000	165	Action,Drama,History
0075686	Annie Hall	1977	93	Comedy,Romance
0183649	Phone Booth	2002	81	Crime,Thriller
0212985	Hannibal	2001	131	Crime,Drama,Thriller
0258000	Panic Room	2002	112	Crime,Drama,Thriller
0429493	The A-Team	2010	117	Action,Adventure,Comedy
2106476	The Hunt	2012	115	Drama
1401152	Unknown	2011	113	Action,Mystery,Thriller
0181875	Almost Famous	2000	122	Adventure,Comedy,Drama
2302755	Olympus Has Fallen	2013	119	Action,Thriller
0118884	Contact	1997	150	Drama,Mystery,Sci-Fi
1343727	Dredd	2012	95	Action,Crime,Sci-Fi
0112471	Before Sunrise	1995	101	Drama,Romance
0259711	Vanilla Sky	2001	136	Fantasy,Mystery,Romance
2024469	Non-Stop	2014	106	Action,Mystery,Thriller
0096283	My Neighbor Totoro	1988	86	Animation,Family,Fantasy
3799694	The Nice Guys	2016	116	Action,Comedy,Crime
1706620	Snowpiercer	2013	126	Action,Drama,Sci-Fi
0452623	Gone Baby Gone	2007	114	Crime,Drama,Mystery
1340138	Terminator Genisys	2015	126	Action,Adventure,Sci-Fi
0438097	Ice Age: The Meltdown	2006	91	Adventure,Animation,Comedy
0289765	Red Dragon	2002	124	Crime,Drama,Thriller
0120804	Resident Evil	2002	100	Action,Horror,Sci-Fi
0196229	Zoolander	2001	90	Comedy
1706593	Chronicle	2012	84	Drama,Sci-Fi,Thriller
1213663	The World's End	2013	109	Action,Comedy,Sci-Fi
0105323	Scent of a Woman	1992	156	Drama
1601913	The Grey	2011	117	Action,Adventure,Drama
1077368	Dark Shadows	2012	113	Comedy,Fantasy,Horror
0414387	Pride & Prejudice	2005	129	Drama,Romance
1386703	Total Recall	2012	118	Action,Adventure,Mystery
0322259	2 Fast 2 Furious	2003	107	Action,Crime,Thriller
0094721	Beetlejuice	1988	92	Comedy,Fantasy
0257044	Road to Perdition	2002	117	Crime,Drama,Thriller
0338526	Van Helsing	2004	131	Action,Adventure,Fantasy
0443272	Lincoln	2012	150	Biography,Drama,History
1959490	Noah	2014	138	Action,Adventure,Drama
0497465	Vicky Cristina Barcelona	2008	96	Drama,Romance
2771200	Beauty and the Beast	2017	129	Family,Fantasy,Musical
1385826	The Adjustment Bureau	2011	106	Romance,Sci-Fi,Thriller
2140479	The Accountant	2016	128	Action,Crime,Drama
0783233	Atonement	2007	123	Drama,Mystery,Romance
1440129	Battleship	2012	131	Action,Adventure,Sci-Fi
0151804	Office Space	1999	89	Comedy
0298203	8 Mile	2002	110	Drama,Music
3731562	Kong: Skull Island	2017	118	Action,Adventure,Fantasy
1817273	The Place Beyond the Pines	2012	140	Crime,Drama,Thriller
0252866	American Pie 2	2001	108	Comedy
1033575	The Descendants	2011	115	Comedy,Drama
0368447	The Village	2004	108	Drama,Mystery,Thriller
0120611	Blade	1998	120	Action,Horror,Sci-Fi
2283362	Jumanji: Welcome to the Jungle	2017	119	Action,Adventure,Comedy
0221027	Blow	2001	124	Biography,Crime,Drama
1302011	Kung Fu Panda 2	2011	90	Action,Adventure,Animation
0824747	Changeling	2008	141	Biography,Crime,Drama
0803096	Warcraft	2016	123	Action,Adventure,Fantasy
0215750	Enemy at the Gates	2001	131	Drama,History,War
0113189	GoldenEye	1995	130	Action,Adventure,Thriller
0121164	Corpse Bride	2005	77	Animation,Drama,Family
1931533	Seven Psychopaths	2012	110	Comedy,Crime
2397535	Predestination	2014	97	Drama,Mystery,Sci-Fi
0479884	Crank	2006	88	Action,Crime,Thriller
0116695	Jerry Maguire	1996	139	Comedy,Drama,Romance
0363547	Dawn of the Dead	2004	101	Action,Horror,Thriller
1032755	RocknRolla	2008	114	Action,Crime,Thriller
1386588	The Other Guys	2010	107	Action,Comedy,Crime
1092026	Paul	2011	104	Adventure,Comedy,Sci-Fi
0448134	Sunshine	2007	107	Adventure,Sci-Fi,Thriller
0118749	Boogie Nights	1997	155	Drama
0112462	Batman Forever	1995	121	Action,Adventure,Fantasy
0093409	Lethal Weapon	1987	109	Action,Crime,Thriller
0978764	Sucker Punch	2011	110	Action,Fantasy
0111503	True Lies	1994	141	Action,Comedy,Thriller
0099348	Dances with Wolves	1990	181	Adventure,Drama,Western
2316204	Alien: Covenant	2017	122	Horror,Sci-Fi,Thriller
1028532	Hachi: A Dog's Tale	2009	93	Drama,Family
0396171	Perfume: The Story of a Murderer	2006	147	Crime,Drama,Fantasy
0120812	Rush Hour	1998	98	Action,Comedy,Crime
0144117	The Boondock Saints	1999	108	Action,Crime,Thriller
1464540	I Am Number Four	2011	111	Action,Adventure,Sci-Fi
0072890	Dog Day Afternoon	1975	125	Biography,Crime,Drama
0976051	The Reader	2008	124	Drama,Romance
1790809	Pirates of the Caribbean: Dead Men Tell No Tales	2017	129	Action,Adventure,Fantasy
0432348	Saw II	2005	93	Horror,Mystery
1655442	The Artist	2011	100	Comedy,Drama,Romance
0118688	Batman & Robin	1997	125	Action,Sci-Fi
0120762	Mulan	1998	88	Adventure,Animation,Family
0107614	Mrs. Doubtfire	1993	125	Comedy,Drama,Family
0053291	Some Like It Hot	1959	121	Comedy,Romance
0414993	The Fountain	2006	96	Drama,Sci-Fi
0070735	The Sting	1973	129	Comedy,Crime,Drama
0185937	The Blair Witch Project	1999	81	Horror,Mystery
2229499	Don Jon	2013	90	Comedy,Drama,Romance
0463985	The Fast and the Furious: Tokyo Drift	2006	104	Action,Crime,Thriller
4649466	Kingsman: The Golden Circle	2017	141	Action,Adventure,Comedy
0457939	The Holiday	2006	138	Comedy,Romance
0134847	Pitch Black	2000	109	Horror,Sci-Fi
4975722	Moonlight	2016	111	Drama
0089218	The Goonies	1985	114	Adventure,Comedy,Family
1192628	Rango	2011	107	Adventure,Animation,Comedy
0175142	Scary Movie	2000	88	Comedy
0765443	Eastern Promises	2007	100	Crime,Drama,Mystery
1212450	Lawless	2012	116	Crime,Drama
0478087	21	2008	123	Crime,Drama,History
0093870	RoboCop	1987	102	Action,Crime,Sci-Fi
1673434	The Twilight Saga: Breaking Dawn - Part 2	2012	115	Adventure,Drama,Fantasy
0120660	Enemy of the State	1998	132	Action,Crime,Mystery
3521164	Moana	2016	107	Adventure,Animation,Comedy
0104257	A Few Good Men	1992	138	Drama,Thriller
0825232	The Bucket List	2007	97	Adventure,Comedy,Drama
0315733	21 Grams	2003	124	Crime,Drama,Thriller
0985699	Valkyrie	2008	121	Drama,History,Thriller
3076658	Creed	2015	133	Drama,Sport
3079380	Spy	2015	119	Action,Comedy,Crime
0430922	Role Models	2008	99	Comedy
0364725	Dodgeball: A True Underdog Story	2004	92	Comedy,Sport
1823672	Chappie	2015	120	Action,Crime,Drama
0102057	Hook	1991	142	Adventure,Comedy,Family
0358273	Walk the Line	2005	136	Biography,Drama,Music
1855199	End of Watch	2012	109	Action,Crime,Drama
1731141	Ender's Game	2013	114	Action,Adventure,Fantasy
0399146	A History of Violence	2005	96	Drama,Thriller
1211956	Escape Plan	2013	115	Action,Crime,Mystery
1325004	The Twilight Saga: Eclipse	2010	124	Adventure,Drama,Fantasy
0183505	Me, Myself & Irene	2000	116	Comedy
0195714	Final Destination	2000	98	Horror,Thriller
0448011	Knowing	2009	121	Action,Drama,Mystery
1375670	Grown Ups	2010	102	Comedy
1588173	Warm Bodies	2013	98	Comedy,Horror,Romance
0118583	Alien: Resurrection	1997	109	Action,Horror,Sci-Fi
1124035	The Ides of March	2011	101	Drama,Thriller
0097757	The Little Mermaid	1989	83	Animation,Family,Fantasy
0259324	Ghost Rider	2007	114	Action,Adventure,Fantasy
1179904	Paranormal Activity	2007	86	Horror
1210819	The Lone Ranger	2013	150	Action,Adventure,Western
0309698	Identity	2003	90	Mystery,Thriller
0420223	Stranger Than Fiction	2006	113	Comedy,Drama,Fantasy
0486822	Disturbia	2007	105	Crime,Drama,Mystery
0427944	Thank You for Smoking	2005	92	Comedy,Drama
3110958	Now You See Me 2	2016	129	Action,Adventure,Comedy
1324999	The Twilight Saga: Breaking Dawn - Part 1	2011	117	Adventure,Drama,Fantasy
2277860	Finding Dory	2016	97	Adventure,Animation,Comedy
0163978	The Beach	2000	119	Adventure,Drama,Romance
2660888	Star Trek: Beyond	2016	122	Action,Adventure,Sci-Fi
0083987	Gandhi	1982	191	Biography,Drama,History
0245712	Amores Perros	2000	154	Drama,Thriller
0082096	Das Boot	1981	149	Adventure,Drama,Thriller
0898367	The Road	2009	111	Adventure,Drama
0118655	Austin Powers: International Man of Mystery	1997	94	Adventure,Comedy
1234721	RoboCop	2014	117	Action,Crime,Sci-Fi
0107818	Philadelphia	1993	125	Drama
1243957	The Tourist	2010	103	Action,Adventure,Crime
0077631	Grease	1978	110	Musical,Romance
0465234	National Treasure: Book of Secrets	2007	124	Action,Adventure,Family
1001526	Megamind	2010	95	Action,Animation,Comedy
4034228	Manchester by the Sea	2016	137	Drama
0172156	Bad Boys II	2003	147	Action,Comedy,Crime
0381681	Before Sunset	2004	80	Drama,Romance
0296572	The Chronicles of Riddick	2004	119	Action,Adventure,Sci-Fi
0112442	Bad Boys	1995	119	Action,Comedy,Crime
0302886	Old School	2003	88	Comedy
0243155	Bridget Jones's Diary	2001	97	Comedy,Drama,Romance
2209764	Transcendence	2014	119	Drama,Mystery,Romance
0057115	The Great Escape	1963	172	Adventure,Drama,History
0145660	Austin Powers: The Spy Who Shagged Me	1999	95	Action,Adventure,Comedy
0333766	Garden State	2004	102	Comedy,Drama,Romance
0384537	Silent Hill	2006	125	Horror
0373469	Kiss Kiss Bang Bang	2005	103	Action,Comedy,Crime
0133152	Planet of the Apes	2001	119	Action,Adventure,Sci-Fi
0077651	Halloween	1978	91	Horror,Thriller
0837562	Hotel Transylvania	2012	91	Animation,Comedy,Family
0983193	The Adventures of Tintin	2011	107	Action,Adventure,Animation
0109445	Clerks	1994	92	Comedy
1598778	Contagion	2011	106	Drama,Thriller
0462499	Rambo	2008	92	Action,Thriller,War
0059578	For a Few Dollars More	1965	132	Western
0335345	The Passion of the Christ	2004	127	Drama
0138097	Shakespeare in Love	1998	123	Comedy,Drama,History
0083944	First Blood	1982	93	Action,Adventure
0299658	Chicago	2002	113	Comedy,Crime,Musical
1080016	Ice Age: Dawn of the Dinosaurs	2009	94	Action,Adventure,Animation
0052618	Ben-Hur	1959	212	Adventure,Drama,History
1564367	Just Go with It	2011	117	Comedy,Romance
0110632	Natural Born Killers	1994	118	Crime,Drama
0120655	Dogma	1999	130	Adventure,Comedy,Drama
0758774	Body of Lies	2008	128	Action,Drama,Thriller
0408306	Munich	2005	164	Drama,History,Thriller
0080678	The Elephant Man	1980	124	Biography,Drama
1424381	Predators	2010	107	Action,Adventure,Sci-Fi
0287978	Daredevil	2003	103	Action,Adventure,Crime
1132620	The Girl with the Dragon Tattoo	2009	152	Crime,Drama,Mystery
1798684	Southpaw	2015	124	Drama,Sport
0095765	Cinema Paradiso	1988	155	Drama
2908446	Insurgent	2015	119	Action,Adventure,Sci-Fi
0108550	What's Eating Gilbert Grape	1993	118	Drama
4046784	Maze Runner: The Scorch Trials	2015	131	Action,Sci-Fi,Thriller
1411238	No Strings Attached	2011	108	Comedy,Romance
1220719	Ip Man	2008	106	Action,Biography,Drama
1189340	The Lincoln Lawyer	2011	118	Crime,Drama,Thriller
4550098	Nocturnal Animals	2016	116	Crime,Drama,Romance
1922777	Sinister	2012	110	Horror,Mystery,Thriller
0116996	Mars Attacks!	1996	106	Comedy,Sci-Fi
0409847	Cowboys & Aliens	2011	119	Action,Sci-Fi,Thriller
1321870	Gangster Squad	2013	113	Action,Crime,Drama
1139797	Let the Right One In	2008	115	Drama,Horror,Romance
0485947	Mr. Nobody	2009	141	Drama,Fantasy,Romance
0117509	Romeo + Juliet	1996	120	Drama,Romance
0119643	Meet Joe Black	1998	178	Drama,Fantasy,Romance
3263904	Sully	2016	96	Biography,Drama
3450958	War for the Planet of the Apes	2017	140	Action,Adventure,Drama
1623205	Oz the Great and Powerful	2013	130	Adventure,Family,Fantasy
0045152	Singin' in the Rain	1952	103	Comedy,Musical,Romance
1291150	Teenage Mutant Ninja Turtles	2014	101	Action,Adventure,Comedy
1832382	A Separation	2011	123	Crime,Drama,Family
1046173	G.I. Joe: The Rise of Cobra	2009	118	Action,Adventure,Sci-Fi
1605630	American Reunion	2012	113	Comedy
0431308	P.S. I Love You	2007	126	Drama,Romance
0308644	Finding Neverland	2004	106	Biography,Drama,Family
0305224	Anger Management	2003	106	Comedy
1599348	Safe House	2012	115	Action,Adventure,Crime
0246460	Die Another Day	2002	133	Action,Adventure,Thriller
0416320	Match Point	2005	124	Drama,Romance,Thriller
2798920	Annihilation	2018	115	Adventure,Drama,Horror
2334879	White House Down	2013	131	Action,Drama,Thriller
0265208	The Girl Next Door	2004	109	Comedy,Drama,Romance
1436562	Rio	2011	96	Adventure,Animation,Comedy
0376541	Closer	2004	104	Drama,Romance
0095327	Grave of the Fireflies	1988	89	Animation,Drama,War
0425061	Get Smart	2008	110	Action,Adventure,Comedy
2381941	Focus	2015	105	Comedy,Crime,Drama
0311113	Master and Commander: The Far Side of the World	2003	138	Action,Adventure,Drama
2293640	Minions	2015	91	Action,Adventure,Animation
0123755	Cube	1997	90	Drama,Mystery,Sci-Fi
1142988	The Ugly Truth	2009	96	Comedy,Romance
0080339	Airplane!	1980	88	Comedy
2126355	San Andreas	2015	114	Action,Adventure,Drama
0251127	How to Lose a Guy in 10 Days	2003	116	Comedy,Romance
1077258	Planet Terror	2007	105	Action,Comedy,Horror
2361509	The Intern	2015	121	Comedy,Drama
0479143	Rocky Balboa	2006	102	Drama,Sport
1606378	A Good Day to Die Hard	2013	98	Action,Thriller
0281358	A Walk to Remember	2002	101	Drama,Romance
0795421	Mamma Mia!	2008	108	Comedy,Musical,Romance
0452608	Death Race	2008	105	Action,Sci-Fi,Thriller
0108399	True Romance	1993	119	Crime,Drama,Romance
4196776	Jason Bourne	2016	123	Action,Thriller
0181865	Traffic	2000	147	Crime,Drama,Thriller
4912910	Mission: Impossible - Fallout	2018	147	Action,Adventure,Thriller
1980209	Pain & Gain	2013	129	Action,Comedy,Crime
0112281	Ace Ventura: When Nature Calls	1995	90	Adventure,Comedy,Crime
3065204	The Conjuring 2	2016	134	Horror,Mystery,Thriller
1155056	I Love You, Man	2009	105	Comedy,Romance
0027977	Modern Times	1936	87	Comedy,Drama,Family
0064115	Butch Cassidy and the Sundance Kid	1969	110	Biography,Crime,Drama
0106519	Carlito's Way	1993	144	Crime,Drama,Thriller
0187738	Blade II	2002	117	Action,Horror,Sci-Fi
0481369	The Number 23	2007	98	Crime,Mystery,Thriller
0146316	Lara Croft: Tomb Raider	2001	100	Action,Adventure,Fantasy
0949731	The Happening	2008	91	Mystery,Sci-Fi,Thriller
0050212	The Bridge on the River Kwai	1957	161	Adventure,Drama,War
0266915	Rush Hour 2	2001	90	Action,Comedy,Crime
0339291	A Series of Unfortunate Events	2004	108	Adventure,Comedy,Family
0142342	Big Daddy	1999	93	Comedy,Drama
4881806	Jurassic World: Fallen Kingdom	2018	128	Action,Adventure,Sci-Fi
0210945	Remember the Titans	2000	113	Biography,Drama,Sport
0374900	Napoleon Dynamite	2004	96	Comedy
0435625	The Descent	2005	99	Adventure,Horror,Thriller
0295178	Austin Powers in Goldmember	2002	94	Action,Adventure,Comedy
0844471	Cloudy with a Chance of Meatballs	2009	90	Action,Adventure,Animation
0319343	Elf	2003	97	Comedy,Family,Fantasy
0087800	A Nightmare on Elm Street	1984	91	Horror
3778644	Solo: A Star Wars Story	2018	135	Action,Adventure,Fantasy
0356150	EuroTrip	2004	92	Comedy
0985694	Machete	2010	105	Action,Crime,Thriller
1289401	Ghostbusters	2016	116	Action,Comedy,Fantasy
1428538	Hansel & Gretel: Witch Hunters	2013	88	Action,Fantasy,Horror
0328828	American Wedding	2003	96	Comedy
0158983	South Park: Bigger, Longer & Uncut	1999	81	Animation,Comedy,Fantasy
1272878	2 Guns	2013	109	Action,Comedy,Crime
1815862	After Earth	2013	100	Action,Adventure,Sci-Fi
1284575	Bad Teacher	2011	92	Comedy,Romance
2184339	The Purge	2013	85	Horror,Thriller
0401855	Underworld: Evolution	2006	106	Action,Adventure,Fantasy
0207201	What Women Want	2000	127	Comedy,Fantasy,Romance
2234155	The Internship	2013	119	Comedy
0116483	Happy Gilmore	1996	92	Comedy,Sport
0130827	Run Lola Run	1998	81	Crime,Drama,Thriller
2719848	Everest	2015	121	Action,Adventure,Biography
0388482	Transporter 2	2005	87	Action,Crime,Thriller
4160708	Don't Breathe	2016	88	Crime,Horror,Thriller
0479952	Madagascar: Escape 2 Africa	2008	89	Adventure,Animation,Comedy
2334873	Blue Jasmine	2013	98	Drama
0119282	Hercules	1997	93	Adventure,Animation,Comedy
0120855	Tarzan	1999	88	Adventure,Animation,Family
0059742	The Sound of Music	1965	172	Biography,Drama,Family
0327597	Coraline	2009	100	Animation,Drama,Fantasy
1636826	Project X	2012	88	Comedy
0371724	The Hitchhiker's Guide to the Galaxy	2005	109	Adventure,Comedy,Sci-Fi
0118929	Dark City	1998	100	Mystery,Sci-Fi,Thriller
0099653	Ghost	1990	127	Drama,Fantasy,Romance
0993842	Hanna	2011	111	Action,Drama,Thriller
1127180	Drag Me to Hell	2009	99	Horror,Thriller
0170016	How the Grinch Stole Christmas	2000	104	Comedy,Family,Fantasy
0960144	You Don't Mess with the Zohan	2008	113	Comedy
0032553	The Great Dictator	1940	125	Comedy,Drama,War
0094737	Big	1988	104	Comedy,Drama,Family
3235888	It Follows	2014	100	Horror,Mystery
0959337	Revolutionary Road	2008	119	Drama,Romance
0128853	You've Got Mail	1998	119	Comedy,Drama,Romance
0499448	The Chronicles of Narnia: Prince Caspian	2008	150	Action,Adventure,Family
0058461	A Fistful of Dollars	1964	99	Western
0481499	The Croods	2013	98	Action,Adventure,Animation
0043014	Sunset Boulevard	1950	110	Drama,Film-Noir
0079501	Mad Max	1979	88	Action,Adventure,Sci-Fi
0143145	The World Is Not Enough	1999	128	Action,Adventure,Thriller
0098635	When Harry Met Sally...	1989	95	Comedy,Drama,Romance
1649419	The Impossible	2012	114	Drama,History,Thriller
0117665	Sleepers	1996	147	Crime,Drama,Thriller
0318627	Resident Evil: Apocalypse	2004	94	Action,Horror,Sci-Fi
1485796	The Greatest Showman	2017	105	Biography,Drama,Musical
1899353	The Raid: Redemption	2011	101	Action,Thriller
0088846	Brazil	1985	132	Drama,Sci-Fi
1340800	Tinker Tailor Soldier Spy	2011	122	Drama,Mystery,Thriller
0432283	Fantastic Mr. Fox	2009	87	Adventure,Animation,Comedy
0087363	Gremlins	1984	106	Comedy,Fantasy,Horror
1148204	Orphan	2009	123	Horror,Mystery,Thriller
4630562	The Fate of the Furious	2017	136	Action,Crime,Thriller
3741834	Lion	2016	118	Biography,Drama
1270797	Venom	2018	112	Action,Sci-Fi
0432021	Resident Evil: Extinction	2007	94	Action,Horror,Sci-Fi
0366551	Harold & Kumar Go to White Castle	2004	88	Adventure,Comedy
1606389	The Vow	2012	104	Drama,Romance
1667889	Ice Age: Continental Drift	2012	88	Adventure,Animation,Comedy
0397892	Bolt	2008	96	Adventure,Animation,Comedy
0477080	Unstoppable	2010	98	Action,Thriller
1111422	The Taking of Pelham 123	2009	106	Action,Crime,Thriller
1646987	Wrath of the Titans	2012	99	Action,Adventure,Fantasy
0370263	AVP: Alien vs. Predator	2004	101	Action,Horror,Sci-Fi
0103874	Bram Stoker's Dracula	1992	128	Horror
2883512	Chef	2014	114	Adventure,Comedy,Drama
5442430	Life	2017	104	Horror,Sci-Fi,Thriller
0092890	Dirty Dancing	1987	100	Drama,Music,Romance
1723811	Shame	2011	101	Drama
